date,price
2017年01月21日,3.90
2017年01月20日,3.89
2017年01月19日,3.86
2017年01月18日,3.84
2017年01月17日,3.94
2017年01月16日,3.90
2017年01月15日,3.93
2017年01月14日,3.90
2017年01月13日,3.89
2017年01月12日,3.96
2017年01月11日,3.85
2017年01月10日,4.59
2017年01月09日,4.30
2017年01月08日,3.99
2017年01月07日,3.96
2017年01月06日,3.86
2017年01月05日,4.29
2017年01月04日,4.84
2017年01月03日,4.63
2017年01月02日,4.65
2017年01月01日,4.51
2016年12月31日,4.33
2016年12月30日,4.39
2016年12月29日,4.56
2016年12月28日,4.57
2016年12月27日,4.47
2016年12月26日,4.36
2016年12月25日,4.35
2016年12月24日,4.55
2016年12月23日,4.66
2016年12月22日,3.71
2016年12月21日,3.65
2016年12月20日,3.66
2016年12月19日,3.66
2016年12月18日,3.68
2016年12月17日,3.70
2016年12月16日,3.63
2016年12月15日,3.62
2016年12月14日,3.62
2016年12月13日,3.65
2016年12月12日,3.66
2016年12月11日,3.64
2016年12月10日,3.68
2016年12月09日,3.69
2016年12月08日,3.69
2016年12月07日,3.62
2016年12月06日,3.54
2016年12月05日,3.53
2016年12月04日,3.90
2016年12月03日,3.92
2016年12月02日,3.95
2016年12月01日,3.91
2016年11月30日,3.89
2016年11月29日,3.87
2016年11月28日,3.88
2016年11月27日,3.88
2016年11月26日,3.89
2016年11月25日,3.92
2016年11月24日,3.91
2016年11月23日,3.93
2016年11月22日,3.95
2016年11月21日,3.94
2016年11月20日,3.92
2016年11月19日,3.95
2016年11月18日,3.96
2016年11月17日,3.94
2016年11月16日,4.02
2016年11月15日,3.89
2016年11月14日,3.88
2016年11月13日,3.88
2016年11月12日,3.76
2016年11月11日,3.82
2016年11月10日,3.82
2016年11月09日,3.86
2016年11月08日,3.84
2016年11月07日,3.84
2016年11月06日,3.89
2016年11月05日,3.87
2016年11月04日,3.88
2016年11月03日,3.86
2016年11月02日,4.10
2016年11月01日,4.09
2016年10月31日,3.99
2016年10月30日,4.03
2016年10月29日,4.09
2016年10月28日,3.97
2016年10月27日,4.02
2016年10月26日,3.96
2016年10月25日,3.90
2016年10月24日,3.87
2016年10月23日,3.92
2016年10月22日,3.89
2016年10月21日,3.81
2016年10月20日,3.78
2016年10月19日,3.80
2016年10月18日,3.84
2016年10月17日,3.91
2016年10月16日,3.89
2016年10月15日,3.87
2016年10月14日,3.90
2016年10月13日,3.91
2016年10月12日,3.76
2016年10月11日,3.82
2016年10月10日,3.80
2016年10月09日,3.82
2016年10月08日,3.84
2016年10月07日,3.86
2016年10月06日,3.85
2016年10月05日,3.84
2016年10月04日,3.82
2016年10月03日,3.84
2016年10月02日,3.84
2016年10月01日,3.85
2016年09月30日,3.84
2016年09月29日,3.85
2016年09月28日,3.84
2016年09月27日,3.85
2016年09月26日,3.86
2016年09月25日,3.81
2016年09月24日,3.81
2016年09月23日,3.81
2016年09月22日,3.77
2016年09月21日,3.84
2016年09月20日,3.84
2016年09月19日,3.83
2016年09月18日,4.04
2016年09月17日,3.81
2016年09月16日,3.81
2016年09月15日,3.81
2016年09月14日,3.83
2016年09月13日,3.82
2016年09月12日,3.82
2016年09月11日,3.86
2016年09月10日,3.97
2016年09月09日,3.97
2016年09月08日,3.99
2016年09月07日,3.97
2016年09月06日,3.97
2016年09月05日,3.98
2016年09月04日,4.01
2016年09月03日,3.89
