date,price
2016年07月30日,12.46
2016年07月29日,12.79
2016年07月28日,12.84
2016年07月27日,12.97
2016年07月26日,11.99
2016年07月25日,13.84
2016年07月24日,12.75
2016年07月23日,14.30
2016年07月22日,14.66
2016年07月21日,12.65
2016年07月20日,12.45
2016年07月19日,11.62
2016年07月18日,11.03
2016年07月17日,11.16
2016年07月16日,11.65
2016年07月15日,11.95
2016年07月14日,11.51
2016年07月13日,10.50
2016年07月12日,10.52
2016年07月11日,10.46
2016年07月10日,10.95
2016年07月09日,10.97
2016年07月08日,11.39
2016年07月07日,10.11
2016年07月06日,10.53
2016年07月05日,10.61
2016年07月04日,11.47
2016年07月03日,11.72
2016年07月02日,12.13
2016年07月01日,12.20
2016年06月30日,12.46
2016年06月29日,12.61
2016年06月28日,12.18
2016年06月27日,13.88
2016年06月26日,13.85
2016年06月25日,14.28
2016年06月24日,14.33
2016年06月23日,13.68
2016年06月22日,13.10
2016年06月21日,13.31
2016年06月20日,11.84
2016年06月19日,12.23
2016年06月18日,11.33
2016年06月17日,15.38
2016年06月16日,20.59
2016年06月15日,18.35
2016年06月14日,18.89
2016年06月13日,17.60
2016年06月12日,15.74
2016年06月11日,14.19
2016年06月10日,13.91
2016年06月09日,14.40
2016年06月08日,14.42
2016年06月07日,14.51
2016年06月06日,13.93
2016年06月05日,13.97
2016年06月04日,13.74
2016年06月03日,13.85
2016年06月02日,13.74
2016年06月01日,14.00
2016年05月31日,14.08
2016年05月30日,12.73
2016年05月29日,12.35
2016年05月28日,11.89
2016年05月27日,11.30
2016年05月26日,12.43
2016年05月25日,12.53
2016年05月24日,12.73
2016年05月23日,13.46
2016年05月22日,14.29
2016年05月21日,14.02
2016年05月20日,13.64
2016年05月19日,14.77
2016年05月18日,13.56
2016年05月17日,12.20
2016年05月16日,11.17
2016年05月15日,9.96
2016年05月14日,10.24
2016年05月13日,10.51
2016年05月12日,10.06
2016年05月11日,10.00
2016年05月10日,9.36
2016年05月09日,9.30
2016年05月08日,9.48
2016年05月07日,9.37
2016年05月06日,9.35
2016年05月05日,9.83
2016年05月04日,9.41
2016年05月03日,9.31
2016年05月02日,10.16
2016年05月01日,8.85
2016年04月30日,8.81
2016年04月29日,7.46
2016年04月28日,7.17
2016年04月27日,7.76
2016年04月26日,7.40
2016年04月25日,7.55
2016年04月24日,8.00
2016年04月23日,8.29
2016年04月22日,7.82
2016年04月21日,8.10
2016年04月20日,8.47
2016年04月19日,8.71
2016年04月18日,9.04
2016年04月17日,9.31
2016年04月16日,8.61
2016年04月15日,8.24
2016年04月14日,8.39
2016年04月13日,8.04
2016年04月12日,7.44
2016年04月11日,8.64
2016年04月10日,8.94
2016年04月09日,9.15
2016年04月08日,9.72
2016年04月07日,10.07
2016年04月06日,10.69
2016年04月05日,10.44
2016年04月04日,11.16
2016年04月03日,11.62
2016年04月02日,11.60
2016年04月01日,11.66
2016年03月31日,11.40
2016年03月30日,11.95
2016年03月29日,11.66
2016年03月28日,11.67
2016年03月27日,10.42
2016年03月26日,10.97
2016年03月25日,10.74
2016年03月24日,11.23
2016年03月23日,12.42
2016年03月22日,11.27
2016年03月21日,11.86
2016年03月20日,10.32
2016年03月19日,10.53
2016年03月18日,11.00
2016年03月17日,11.08
2016年03月16日,12.52
2016年03月15日,13.01
2016年03月14日,12.45
2016年03月13日,14.47
2016年03月12日,13.53
2016年03月11日,11.08
2016年03月10日,11.30
2016年03月09日,11.90
2016年03月08日,9.85
2016年03月07日,9.55
2016年03月06日,11.38
2016年03月05日,11.00
2016年03月04日,10.41
