date,price
2016年11月21日,0.850297
2016年11月20日,0.858533
2016年11月19日,0.860979
2016年11月18日,0.871999
2016年11月17日,0.893229
2016年11月16日,0.909567
2016年11月15日,0.922699
2016年11月14日,0.888597
2016年11月13日,0.902412
2016年11月12日,0.909944
2016年11月11日,0.917606
2016年11月10日,0.921264
2016年11月09日,0.913514
2016年11月08日,0.943784
2016年11月07日,0.927765
2016年11月06日,0.982655
2016年11月05日,1.04
2016年11月04日,0.972006
2016年11月03日,0.893556
2016年11月02日,0.885256
2016年11月01日,0.884664
2016年10月31日,0.903216
2016年10月30日,0.927473
2016年10月29日,0.889612
2016年10月28日,0.942647
2016年10月27日,0.995753
2016年10月26日,1.03
2016年10月25日,1.02
2016年10月24日,1.03
2016年10月23日,1.05
2016年10月22日,1.05
2016年10月21日,1.03
2016年10月20日,1.04
2016年10月19日,1.05
2016年10月18日,1.06
2016年10月17日,1.07
2016年10月16日,1.20
2016年10月15日,0.992573
2016年10月14日,0.991068
2016年10月13日,1.01
2016年10月12日,1.04
2016年10月11日,1.10
2016年10月10日,1.15
2016年10月09日,1.17
2016年10月08日,1.18
2016年10月07日,1.17
2016年10月06日,1.17
2016年10月05日,1.19
2016年10月04日,1.16
2016年10月03日,1.19
2016年10月02日,1.19
2016年10月01日,1.19
2016年09月30日,1.26
2016年09月29日,1.27
2016年09月28日,1.25
2016年09月27日,1.20
2016年09月26日,1.20
2016年09月25日,1.21
2016年09月24日,1.25
2016年09月23日,1.24
2016年09月22日,1.25
2016年09月21日,1.22
2016年09月20日,1.25
2016年09月19日,1.28
2016年09月18日,1.32
2016年09月17日,1.32
2016年09月16日,1.32
2016年09月15日,1.28
2016年09月14日,1.29
2016年09月13日,1.29
2016年09月12日,1.32
2016年09月11日,1.34
2016年09月10日,1.42
2016年09月09日,1.40
2016年09月08日,1.44
2016年09月07日,1.48
2016年09月06日,1.47
2016年09月05日,1.45
2016年09月04日,1.46
2016年09月03日,1.34
2016年09月02日,1.39
2016年09月01日,1.44
2016年08月31日,1.18
2016年08月30日,1.24
2016年08月29日,1.26
2016年08月28日,1.32
2016年08月27日,1.35
2016年08月26日,1.44
2016年08月25日,1.37
2016年08月24日,1.44
2016年08月23日,1.60
2016年08月22日,1.67
2016年08月21日,1.72
2016年08月20日,1.74
2016年08月19日,1.79
2016年08月18日,1.69
2016年08月17日,1.74
2016年08月16日,1.86
2016年08月15日,1.86
2016年08月14日,1.93
2016年08月13日,1.87
2016年08月12日,1.85
2016年08月11日,1.85
2016年08月10日,1.71
2016年08月09日,1.95
2016年08月08日,2.19
2016年08月07日,2.15
2016年08月06日,2.70
2016年08月05日,2.59
2016年08月04日,2.34
2016年08月03日,2.60
2016年08月02日,2.76
2016年08月01日,2.34
2016年07月31日,1.80
2016年07月30日,1.57
2016年07月29日,1.64
2016年07月28日,1.73
2016年07月27日,1.60
2016年07月26日,2.55
2016年07月25日,0.602402
2016年07月24日,0.928814
