台区标识,日期,功率因数均值,功率因数标准差,三相不平衡均值,三相不平衡标准差,电压均值,电压标准差,电流均值,电流方差,负载率均值,负载率标准差,线损
16489148,20170831,98.59791667,2.402992022,0.666108333,0.213011383,229.4017361,6.533548341,1.892822917,2.583440722,0.047189896,0.041241259,0.070459519
16489148,20170901,98.55833333,2.443727799,0.666915625,0.23223111,228.8559028,7.298104293,1.686586806,2.128697081,0.049557344,0.046418677,0.070573139
16489148,20170902,99.22916667,1.081849946,0.644322917,0.223259721,229.2760417,6.796477,2.098694444,2.519450746,0.056809531,0.046955519,0.060338484
16489148,20170903,98.30833333,5.103300947,0.70655625,0.193321793,229.15625,6.459120584,1.883875,2.576147134,0.067157135,0.075822915,0.068571429
16489148,20170904,98.478125,2.983189119,0.747036458,0.216276336,229.5725694,6.805480149,1.863475694,2.769255674,0.064150208,0.059164247,0.072635743
16489148,20170905,98.57708333,2.734710495,0.630172917,0.226077794,229.0802083,6.801975098,1.68153125,2.247141262,0.050051875,0.049084469,0.073624595
16489148,20170906,98.66041667,2.397241434,0.660972917,0.252186392,230.1947917,6.625634715,1.532565972,2.117474979,0.056816615,0.054866725,0.074144487
16489148,20170907,98.784375,1.947237794,0.693316667,0.24935186,229.665625,6.167958673,2.027430556,2.77841342,0.06224849,0.060342298,0.067935674
16489148,20170908,97.79166667,2.955914504,0.725722917,0.202349149,230.059375,7.045027474,1.761239583,2.559301831,0.051122813,0.05116596,0.075917334
16489148,20170909,99.32916667,1.332675619,0.681990625,0.218873263,229.9503472,6.277428693,1.695503472,2.21070672,0.061861354,0.058232798,0.063066202
16489148,20170910,98.42291667,3.027253953,0.691469792,0.229910955,229.9673611,6.408943728,1.736548611,2.060749507,0.050966719,0.050226985,0.07625
16489148,20170911,98.434375,2.923390872,0.670039583,0.209249452,230.2489583,6.505841309,1.490020833,2.379394322,0.052891042,0.061326211,0.079937912
16489148,20170912,98.36145833,2.73344905,0.664680208,0.235867429,230.3715278,6.786543704,1.759197917,2.467356557,0.04821651,0.051689505,0.076512456
16489148,20170913,98.61979167,2.014562597,0.709855208,0.218020953,230.2666667,6.366475782,1.522607639,2.738742145,0.047807813,0.055420333,0.082419991
16489148,20170914,97.43541667,6.722830802,0.67300625,0.223363741,230.6256944,6.891271114,1.636083333,2.229597634,0.053723854,0.054440785,0.077269317
16489148,20170915,98.38645833,3.085301842,0.611604167,0.256721979,229.3100694,6.561646981,1.705020833,2.217830218,0.061404583,0.049450488,0.062774215
16489148,20170916,99.12708333,1.605685158,0.5813875,0.24074665,229.8222222,6.927962107,2.160701389,2.422896932,0.061886146,0.056916213,0.065887699
16489148,20170917,97.38958333,4.555936584,0.6449625,0.245766736,228.8263889,7.08101419,1.943527778,2.315068662,0.058270677,0.046564258,0.063761955
16489148,20170918,96.28541667,4.625720195,0.630757292,0.248425014,229.0489583,7.233693272,1.993069444,2.776130886,0.054664635,0.053783449,0.068952234
16489148,20170919,96.57708333,4.733182491,0.684728125,0.220208553,229.2954861,7.593588334,1.746118056,2.344843281,0.058050469,0.055273707,0.069260978
16489148,20170920,98.37083333,2.876011296,0.683136458,0.209782925,228.2083333,6.414355644,1.586569444,2.488658209,0.046768698,0.048485795,0.075032342
16489148,20170921,98.21145833,3.963449408,0.65059375,0.208633471,227.1006944,7.016552815,1.772388889,2.607510588,0.057735156,0.064226712,0.072027439
16489148,20170922,98.165625,4.162902336,0.647903125,0.252586853,229.3309028,6.259508036,1.641756944,2.165269459,0.047432083,0.044861928,0.076274945
16489148,20170923,98.83645833,1.728385554,0.740577083,0.198147817,227.440625,6.771728066,1.716586806,2.237896889,0.059906667,0.053122296,0.069932685
16489148,20170924,97.96875,3.763816561,0.660539583,0.243273077,228.8194444,6.814621512,1.73128125,2.490323831,0.049194792,0.042054297,0.07628524
16489148,20170925,98.8,2.287010421,0.672326042,0.213456759,227.1663194,6.916336161,1.727201389,2.081063304,0.053190104,0.048016037,0.069233761
16489148,20170926,98.44375,4.147409144,0.660228125,0.214389842,227.8059028,6.876429136,1.746604167,2.781201623,0.050981198,0.051755311,0.077841845
16489148,20170927,98.74166667,1.911242324,0.729380208,0.20774539,228.3135417,6.776224056,1.450239583,1.849603635,0.056694583,0.057636857,0.083333333
16489148,20170928,98.83958333,1.897777163,0.742404167,0.185036846,229.1399306,7.046539438,2.122846154,2.687002287,0.058440938,0.054432063,0.075081169
16489148,20170929,98.33541667,2.988240116,0.652659375,0.217125106,229.8496528,7.826042699,1.521732639,1.97977034,0.050680938,0.051195834,0.076639344
16489148,20170930,97.78229167,3.913118822,0.7477625,0.214392255,228.7885417,8.000827255,1.871065972,2.659029411,0.066092188,0.058827463,0.082527881
16489148,20171001,97.79583333,4.348752615,0.634598958,0.25156502,230.3454861,10.04004726,2.22765625,3.012280909,0.061298073,0.05638401,0.069633152
16489148,20171002,98.55520833,2.491563674,0.617455208,0.255154854,226.7336806,7.411843773,2.111357639,2.570580054,0.068053333,0.056324916,0.062209842
16489148,20171003,99.14791667,1.736974091,0.64623125,0.206884557,229.1958333,6.037037019,2.13846875,2.313426323,0.079343698,0.064334695,0.065277016
16489148,20171004,99.328125,1.529413227,0.699015625,0.211937328,228.3513889,6.896627458,2.437232639,2.931279141,0.076322135,0.058318549,0.064116095
16489148,20171005,98.63125,2.085081558,0.5616125,0.235113794,229.4076923,7.282075401,2.230291667,2.567948325,0.061823333,0.05149948,0.061151079
16489148,20171006,98.53229167,2.611293373,0.624084375,0.234798238,228.6652778,7.023782214,2.082479167,2.415215964,0.072571875,0.058529152,0.058092575
16489148,20171007,98.2382716,2.965587315,0.57238642,0.241651193,229.2457875,6.512354462,2.125577519,2.58249297,0.067098519,0.055911607,0.059259259
16489148,20171008,98.2,4.167783184,0.64310625,0.239120803,227.9052083,6.92454927,2.403805556,3.083542762,0.068963906,0.057011407,0.063042779
16489148,20171011,97.63020833,3.881020049,0.749698958,0.221682351,228.3472527,6.479678134,1.760899306,2.374983558,0.065875625,0.056129844,0.069902913
16489148,20171012,98.37916667,2.979755187,0.675005208,0.253520912,228.6340278,7.918755542,2.016079861,2.647204011,0.064247708,0.059480438,0.069435637
16489148,20171013,97.75833333,4.087064622,0.727017708,0.196772805,228.7715278,6.594233204,1.972197917,2.592420426,0.06825099,0.054948262,0.069620253
16489148,20171014,98.51458333,4.170356179,0.6884625,0.205450332,226.3149306,6.801104332,2.378503472,2.859368843,0.075598646,0.066790239,0.056559767
16489148,20171016,98.01145833,3.13733797,0.674288542,0.231412009,228.8930556,7.086373394,2.159059028,2.822303516,0.062016719,0.057789334,
16489148,20171017,98.01145833,3.043739127,0.588347917,0.25409071,227.8840278,6.866440765,2.058590278,2.474210615,0.064148698,0.055893334,0.063698408
16489148,20171018,97.890625,3.374817221,0.652352083,0.22860673,229.0295139,6.661299697,2.100875,2.89458614,0.066029271,0.071316153,0.062307429
16489148,20171019,98.06979167,2.966272907,0.654571875,0.247122366,228.8868056,6.97535589,2.021111111,2.684446952,0.065236198,0.058862418,0.062143097
16489148,20171020,98.14166667,3.333187497,0.705679167,0.205646631,228.5618056,6.930984143,2.187076389,3.067788795,0.067875938,0.067448915,0.060402685
16489148,20171021,99.13541667,1.443085465,0.653326042,0.24470029,228.2065972,6.908498557,2.506746528,3.796288093,0.078976302,0.071763175,0.055890842
16489148,20171022,97.81145833,3.785192361,0.640359375,0.216638089,228.6204861,6.64846712,2.156638889,2.536531935,0.068552656,0.058166205,0.05621118
16489148,20171023,96.56666667,5.174590698,0.713586458,0.228105458,228.6597222,6.858974448,1.926114583,3.026892919,0.064015781,0.060102836,0.070921986
16489148,20171024,97.17083333,5.309816316,0.621582292,0.229183272,228.7899306,6.607519075,2.054375,2.7773048,0.062234635,0.054543523,0.056964109
16489148,20171025,97.10104167,4.327708564,0.717947917,0.222885759,228.1319444,6.345067559,1.726065972,2.447617955,0.055426927,0.055685662,0.072542619
16489148,20171026,96.09895833,5.974747114,0.683565625,0.237457954,228.6614583,6.137521834,1.623447917,2.183506386,0.050754688,0.049439719,0.069018405
16489148,20171027,97.42916667,3.448849949,0.650783333,0.257258849,228.4826389,6.047799529,1.788243056,2.356652728,0.060544948,0.05701116,0.067957866
16489148,20171028,98.67708333,3.456951908,0.61700625,0.220464604,228.65625,7.28314949,2.187982639,2.815037677,0.066035,0.06469195,0.056706282
16489148,20171029,97.72234043,3.685600337,0.610355319,0.253477396,228.4073427,6.507933453,1.830214789,2.295209748,0.052756543,0.043738462,0.062931696
16489148,20171030,97.709375,3.854707029,0.695142708,0.204852313,229.4996528,6.248235852,1.622702797,2.134055633,0.055288073,0.048738737,0.069561721
16489148,20171031,98.228125,3.420425873,0.685628125,0.243599008,228.7130282,6.569836589,2.231118467,2.713198216,0.074249844,0.05995758,0.065666572
16489148,20171101,98.63789474,2.361140623,0.665877895,0.223936689,229.2604895,7.877622447,2.118076923,2.753781951,0.063050105,0.047179543,0.063662375
16489148,20171102,98.75595238,1.731456254,0.618279762,0.247553935,229.6521739,6.620272088,1.940125,2.730589468,0.058518631,0.057178315,0.077400662
16489148,20171103,98.71041667,2.381065901,0.670745833,0.238340469,230.5212544,7.172562012,2.168807971,3.68512937,0.072151927,0.071010559,0.077970297
16489148,20171104,97.59583333,3.713542689,0.674002083,0.227124032,232.7825758,9.011095822,1.984857639,2.587655961,0.063060208,0.052684288,0.066956813
16489148,20171105,97.04270833,4.900887351,0.661578125,0.243149684,232.575,8.828980846,1.861524306,2.464719978,0.056985729,0.055286174,0.074395088
16489148,20171106,96.45729167,5.785555735,0.694355208,0.223605845,232.2277778,9.314355292,2.284892361,3.913963542,0.061302865,0.074714909,0.064590542
16489148,20171107,96.5212766,4.434748484,0.673190426,0.228814173,230.0006993,11.99278044,1.646190141,2.308699111,0.049259468,0.054953999,0.064714218
16489148,20171108,96.45208333,6.402863604,0.694646875,0.23582424,232.1791667,8.786356018,1.436097902,1.677958428,0.048915312,0.040393121,0.070807993
16489148,20171109,97.00520833,4.743468531,0.675038542,0.216569221,228.3003521,11.55061579,1.477576389,2.13614504,0.053998802,0.061884042,0.079894974
16489148,20171110,98.584375,2.593474508,0.68844375,0.229119536,231.4229167,8.969397963,1.886927083,2.626002954,0.053918698,0.054246862,0.075291181
16489148,20171111,98.87916667,1.398877278,0.677852083,0.218177585,230.9850694,8.389967098,2.108125,2.853390714,0.061084479,0.057444066,0.062716672
16489148,20171112,97.7625,3.38299208,0.6778625,0.223320676,232.0309028,9.034981201,2.089625,3.050049794,0.073293125,0.069302647,0.070658343
16489148,20171113,97.69791667,3.327003756,0.667338542,0.238323531,233.0739583,9.34811974,2.528270833,3.444011871,0.079589219,0.079745106,0.063284233
16489148,20171114,98.27708333,2.88658821,0.636941667,0.242070353,232.7583333,9.121083634,2.035885417,2.698590582,0.065797604,0.061521996,0.068548387
16489148,20171115,98.42395833,3.069227128,0.650854167,0.22563885,232.2760417,8.94796778,2.026319444,2.453556871,0.069403958,0.05059299,0.060624432
16489148,20171116,98.98229167,3.838890758,0.7495875,0.189330548,232.3631944,9.011603219,2.008868056,2.35293056,0.069195573,0.047739144,0.064091308
16489148,20171117,99.14166667,1.708963298,0.678833333,0.206291642,232.1079861,8.583121282,2.212163194,2.658019887,0.004461354,0.004232006,0.063937855
16489148,20171118,98.65625,1.790415018,0.645773958,0.233704694,232.3458333,8.503013151,1.970114583,2.567608953,0.067940104,0.064455467,0.060672744
16489148,20171119,99.33958333,1.104958443,0.685338542,0.244134203,232.6086806,8.882033265,1.933402778,2.271487925,0.06969224,0.051527578,0.070832045
16489148,20171120,98.05416667,3.749858794,0.691428125,0.231677346,232.7774306,9.343793116,2.267177083,2.997994393,0.066626146,0.055585807,0.060717571
16489148,20171121,98.45416667,2.396999716,0.654447917,0.240057159,231.4333333,9.307960303,2.254180556,3.061592694,0.066531927,0.060514489,0.055485893
16489148,20171122,98.34895833,3.586229299,0.658560417,0.228890836,232.3284722,9.016013248,2.174642361,2.741524832,0.084649323,0.067737825,0.062559467
16489148,20171123,98.98333333,1.560226123,0.675540625,0.211661638,231.4826389,8.350235608,2.083378472,2.619902003,0.053193542,0.04525851,0.069776715
16489148,20171124,98.746875,2.622377783,0.614559375,0.247853115,231.9770833,8.863194172,2.056402778,2.799374081,0.059883021,0.050734168,0.060228453
16489148,20171125,98.64895833,2.886787242,0.658138542,0.215807082,231.6111111,8.270845811,2.214520833,2.784712055,0.072871458,0.063175214,0.058275758
16489148,20171126,97.88958333,3.136195916,0.611063542,0.255782827,232.8284722,8.214956407,1.972774306,2.510957241,0.082090833,0.074060702,0.080291971
16489148,20171127,97.33229167,4.11191092,0.726333333,0.222132805,231.9493056,9.057052934,2.611572917,3.499003705,0.068008802,0.059519255,0.066160177
16489148,20171128,98.06666667,3.496565775,0.717389583,0.19646335,230.9399306,9.745759548,1.669069444,2.067907676,0.054234115,0.045482417,0.061859314
16489148,20171129,99.078125,1.28955767,0.651457292,0.246054028,230.1795139,8.785722543,1.618475694,1.9613809,0.055687448,0.045141018,0.066284486
16489148,20171130,99.02604167,2.112968133,0.680142708,0.220448409,230.3243056,8.398149983,2.074076389,2.58141632,0.070417344,0.060331759,0.061242345
16489148,20171201,98.89583333,2.232660813,0.635465625,0.290156882,230.3208333,8.453330828,2.212364583,2.661110724,0.070000365,0.052565882,0.055739681
16489148,20171202,98.625,4.008116765,0.67464375,0.236041994,230.4513889,8.840967504,2.398552083,2.676199201,0.091860573,0.081833947,0.070552147
16489148,20171204,99.06354167,1.290277731,0.641604167,0.237240981,229.384375,7.739123122,1.866607639,2.30358452,0.057321458,0.051957918,0.068546948
16489148,20171205,98.83333333,1.997063817,0.675204167,0.237351235,229.4409722,7.290175211,2.196802083,3.013066897,0.071030313,0.068610988,0.078266292
16489148,20171206,98.64479167,2.997911419,0.6554375,0.223094475,229.290625,7.439754487,2.357361111,3.180116232,0.064370365,0.065013001,0.052362708
16489148,20171207,99.221875,1.132953655,0.612298958,0.23088152,229.0972222,7.358842418,2.412149306,2.845316581,0.068550469,0.056881476,0.055752212
16489148,20171208,98.22604167,2.404650217,0.641617708,0.223978863,229.0461806,7.059817779,1.98584375,2.438477145,0.07061026,0.062604993,0.054991817
16489148,20171209,99.14375,1.159544855,0.570475,0.252339953,229.5079861,7.11678172,1.786277778,2.119774518,0.059044063,0.047486543,0.050546448
16489148,20171210,98.49791667,1.795363193,0.650707292,0.199895773,229.3934028,7.231959707,1.692322917,1.803886086,0.051896823,0.041323566,0.05645785
16489148,20171211,97.390625,4.895131044,0.631570833,0.22192795,229.1569444,7.688909336,2.106673611,2.674481737,0.05452875,0.053137306,0.060023086
16489148,20180420,97.575,3.164418061,0.634085417,0.21346567,228.8154676,10.22116993,1.707826389,1.921434873,0.053917604,0.044965911,0.069071374
16489148,20171213,98.828125,2.108697422,0.620592708,0.200918989,229.075,7.841684378,1.763510417,2.245343056,0.056462552,0.044589659,0.056878777
16489148,20171214,98.734375,1.775224641,0.60795,0.194486405,229.1875,7.922211874,1.860208333,3.059869289,0.057536094,0.057882993,0.061098221
16489148,20171215,98.86458333,1.908095646,0.596685417,0.214483815,229.2496528,7.50799573,1.872,2.107464365,0.053182396,0.052060251,0.061799923
16489148,20171216,98.52395833,2.439422097,0.557877083,0.217767502,229.7895833,7.310511066,2.014697917,2.654923472,0.062296719,0.057452354,0.058006252
16489148,20171217,98.36875,2.97245383,0.593477083,0.251977873,230.296875,7.408124104,1.811163194,1.895699597,0.062908021,0.052989864,0.051038367
16489148,20171218,98.43229167,2.846177802,0.619071875,0.199869158,230.4795139,7.834412411,2.064388889,2.597836313,0.051871823,0.050584467,0.05829421
16489148,20171219,97.43541667,6.544096881,0.609190625,0.255873714,229.8232639,7.816136738,1.836354167,2.158062084,0.064266823,0.065135822,
16489148,20171220,98.35,3.118827237,0.672576042,0.198821864,228.8364583,6.816846775,2.059548611,2.666427829,0.057476042,0.05075449,
16489148,20171221,98.35520833,2.837430975,0.691457292,0.181288339,229.378125,6.957008903,1.630659722,1.743482828,0.05561849,0.052803486,0.061273528
16489148,20171222,97.58541667,4.575090599,0.653732292,0.238607965,229.5940972,7.729147566,1.665458333,2.08076672,0.05630599,0.04903082,0.060008055
16489148,20171223,98.375,2.72358526,0.652379167,0.187302443,229.1913194,7.241567965,1.602190972,1.646928335,0.051836563,0.040894867,0.059689922
16489148,20171224,97.390625,3.439357926,0.647259375,0.200969594,229.8375,8.224581001,1.784847222,2.287275356,0.051325938,0.042238407,0.066499373
16489148,20171225,98.01041667,2.213381612,0.650508333,0.247485672,228.9100694,8.455258226,2.146659722,3.902960598,0.05794474,0.06246597,0.061767005
16489148,20171226,98.02291667,2.399803775,0.6758375,0.23717687,228.934375,7.985522857,2.036697917,2.606504119,0.069024479,0.073712733,0.058565612
16489148,20171227,98.0125,2.654565642,0.690429167,0.234754698,228.3364583,7.50256604,1.989340278,2.355374772,0.070771771,0.061944343,0.054913295
16489148,20171228,97.69583333,3.020034377,0.653147917,0.225834567,227.8496528,7.918056888,2.042131944,3.435239173,0.058018698,0.06829012,0.068372804
16489148,20171229,98.63020833,1.622184727,0.584290625,0.183444899,228.7354167,7.197153843,1.798597222,2.138377509,0.053161094,0.047359229,0.055689103
16489148,20171230,98.98958333,1.886049618,0.585908333,0.242677566,229.4131944,7.603743107,2.090006944,2.462065888,0.059219792,0.053677515,0.056265985
16489148,20171231,98.60416667,1.97836826,0.635755208,0.229052992,229.0850694,7.369721698,1.929722222,2.888785632,0.069324063,0.059743814,0.055385557
16489148,20180101,98.51458333,3.267739381,0.635135417,0.219317533,230.0895833,7.749768982,2.196024306,2.781476603,0.059198333,0.056011403,0.057755176
16489148,20180102,98.94791667,1.288731544,0.676408333,0.229782012,229.2270833,8.302574222,2.093059028,2.374879987,0.06372026,0.058759521,0.060126582
16489148,20180103,98.4,2.050609665,0.509303125,0.210630705,229.2576389,8.045738001,1.869447917,2.213967603,0.060815885,0.052124097,0.052486188
16489148,20180104,99.09166667,1.054421906,0.576084375,0.183109072,228.334375,7.71564286,1.931295139,1.868019407,0.060445677,0.05341709,0.050408719
16489148,20180105,99.109375,1.162081298,0.637992708,0.194162864,228.2423611,7.580247356,1.934434028,2.097669182,0.058820625,0.046024111,0.052845528
16489148,20180106,98.58229167,1.67829246,0.598839583,0.211783827,228.5930556,7.26234249,1.76234375,1.865570963,0.051371615,0.042108781,0.059647718
16489148,20180107,99.12083333,1.423092046,0.607380208,0.210459469,228.7472222,7.729870313,1.8551875,2.205686817,0.057592292,0.046374791,0.055351906
16489148,20180108,98.471875,2.567412086,0.678136458,0.206456891,229.0652778,7.801551835,1.899729167,2.06700479,0.064433177,0.053989934,0.056806723
16489148,20180109,98.659375,1.541885894,0.589822917,0.192064585,228.584375,7.482938855,1.797447917,1.97332182,0.052207031,0.048805657,0.058988764
16489148,20180110,98.65833333,2.064111323,0.610030208,0.20530012,228.2225694,6.894130781,1.7935,2.311715086,0.061304896,0.061078434,0.062566278
16489148,20180111,97.88541667,2.3936539,0.597510417,0.230333626,228.2072917,6.502588877,1.889392361,2.368256938,0.049844948,0.048506108,0.062992126
16489148,20180112,97.14791667,4.017305771,0.592840625,0.22739769,228.7482639,6.90257579,1.97690625,2.368601623,0.066122396,0.063579005,0.055555556
16489148,20180113,97.68229167,3.055323046,0.648841667,0.227737869,228.7378472,7.352464974,2.730621528,3.670018243,0.07422125,0.073292798,0.064460432
16489148,20180114,97.64270833,4.478205202,0.608561458,0.272341698,229.0128472,7.295090259,1.875857639,2.683765007,0.070282917,0.066904499,0.059654631
16489148,20180115,98.30625,3.301193361,0.578903125,0.226345072,229.0756944,7.650079398,2.094545139,2.41802232,0.058396563,0.050254479,0.054003021
16489148,20180116,98.79375,1.755219152,0.580673958,0.209253438,229.5263889,7.194644865,1.82565625,1.912839727,0.0612825,0.050007527,0.048119282
16489148,20180117,97.11770833,3.105438603,0.666411458,0.215323121,229.709375,7.414036211,1.984833333,2.00844208,0.070288698,0.059123522,0.055151515
16489148,20180118,98.875,1.702265647,0.639494792,0.211102926,229.7628472,7.211197038,2.898107639,3.125410917,0.072109792,0.066150516,0.055295494
16489148,20180119,97.78541667,5.057975945,0.589338542,0.258921653,229.5611111,7.504735645,2.000954861,3.600039759,0.070419063,0.075116784,0.053430079
16489148,20180120,99.02291667,1.117612706,0.590105208,0.22915692,230.1510417,7.639117097,1.689104167,1.877951944,0.052941667,0.042550623,0.05570393
16489148,20180121,98.05104167,6.404132696,0.585377083,0.23056618,229.9944444,7.620410985,2.165475694,2.324418809,0.055914583,0.045950471,0.054997993
16489148,20180122,99.24479167,0.903450537,0.558754167,0.233710387,229.4381944,7.690456717,2.104732639,2.269173163,0.060927135,0.053088973,0.050961863
16489148,20180123,97.19895833,3.750208183,0.649230208,0.204778334,229.5197917,7.900456471,1.993336806,2.31708782,0.07295901,0.063261102,0.054798492
16489148,20180124,98.35625,2.564249911,0.617917708,0.194472279,230.8010417,7.226251739,2.229961806,2.439349292,0.06556026,0.053855579,0.050469104
16489148,20180125,98.25416667,2.335099778,0.536071875,0.201230459,232.0756944,6.997616127,1.893350694,1.874750268,0.063375417,0.05363317,0.051107325
16489148,20180126,99.30729167,0.81550659,0.60865625,0.222947877,232.1416667,8.568405303,2.352496528,2.483884346,0.068632969,0.053079197,0.045284197
16489148,20180127,98.896875,1.280092211,0.627183333,0.183590909,233.9861111,9.102728613,2.218378472,2.104380751,0.067303333,0.051392255,0.047573739
16489148,20180128,98.71875,1.88940646,0.586217708,0.220634035,230.1180556,8.059579814,2.065361111,2.210172975,0.065045938,0.054794671,0.047753691
16489148,20180129,98.75104167,1.431490685,0.660611458,0.17845985,230.3993056,7.852967384,2.147541667,2.324205915,0.063584427,0.053261754,0.050662252
16489148,20180130,98.27916667,2.031005327,0.611851042,0.224090611,229.075,8.059289843,2.276854167,2.525428857,0.07662526,0.065580921,0.045617174
16489148,20180131,97.28333333,3.390478908,0.582210417,0.227232556,229.4197917,7.826836221,2.211473868,2.598722826,0.070218542,0.071545989,0.046931408
16489148,20180201,97.88631579,2.356965512,0.618877895,0.198281191,228.9160839,7.695236474,2.504707317,3.536337937,0.060080105,0.076866925,0.054190751
16489148,20180202,97.64895833,3.520357309,0.636671875,0.233447277,229.0291667,7.394361356,2.282916376,3.022313623,0.077279271,0.067911415,0.046723953
16489148,20180203,96.06979167,5.284078282,0.602214583,0.244302013,229.9655052,7.062475926,1.900451389,2.304500836,0.070189479,0.066210151,0.097996243
16489148,20180204,97.34895833,3.095291949,0.614348958,0.21938244,230.2111111,7.122856511,2.128173611,2.452978104,0.059837188,0.050728986,0.052302026
16489148,20180205,97.39166667,4.587793285,0.593946875,0.235212683,230.35,7.31696089,1.844440972,2.214333676,0.063861667,0.052830644,0.052960526
16489148,20180206,97.725,2.619637379,0.638460417,0.204174216,230.8559028,7.945615922,2.41521875,2.873472884,0.058126146,0.054032707,0.055536969
16489148,20180207,97.27708333,4.042598153,0.682164583,0.203070177,230.6420139,8.018178485,2.460243056,3.372980093,0.08938474,0.081553451,0.05303205
16489148,20180208,98.25833333,2.198705427,0.590516667,0.180247445,230.2899306,8.169387472,2.074860627,2.244094999,0.067974583,0.073447027,0.050921587
16489148,20180209,97.68421053,2.618610149,0.528424211,0.231569027,230.8573427,7.280609264,2.148324042,2.358313003,0.057020526,0.052619216,0.056919643
16489148,20180210,98.20833333,2.33584686,0.543982292,0.221967711,230.4993056,7.374858723,2.404055749,2.468080171,0.07408276,0.063201779,0.048780488
16489148,20180211,98.71145833,1.656230018,0.595060417,0.233857406,230.3972125,7.92411258,2.263440559,2.478257598,0.064961354,0.054557179,0.044594161
16489148,20180212,99.02526316,1.456019695,0.534168421,0.254744595,231.7679443,9.461674957,2.39102439,2.501893129,0.007594053,0.012420403,0.046058209
16489148,20180213,99.43125,0.831704137,0.594346875,0.230632377,227.5854167,8.699884009,3.041299652,2.991607744,0.067869583,0.051295525,0.042043984
16489148,20180215,98.25520833,2.728891327,0.623434375,0.241530647,228.9559028,7.612017629,3.138118056,3.621275969,0.111131094,0.082243952,0.045919316
16489148,20180216,98.75520833,2.029104369,0.601273958,0.230821324,228.9878049,8.163650059,2.769724739,2.356295623,0.078342656,0.044830027,0.03802589
16489148,20180217,98.378125,2.768506032,0.611292708,0.199553217,230.215625,9.640225996,2.836875,2.417419424,0.089488698,0.054407218,0.038595675
16489148,20180218,98.01979167,3.301029505,0.61368125,0.223104518,230.5475694,6.833155053,2.503256944,1.933800692,0.084516458,0.047248474,0.039648683
16489148,20180220,98.371875,2.680084853,0.559680208,0.211997326,230.2982639,8.346845115,2.633604167,2.857210578,0.081216979,0.061848731,0.044505221
16489148,20180221,99.16875,1.528705369,0.591615625,0.226067704,230.0625,7.852639109,2.414708333,2.559076898,0.070735677,0.053483541,0.043917943
16489148,20180222,98.065625,3.110862291,0.637846875,0.215347616,229.2989583,7.882031624,2.690829861,2.928283362,0.090791302,0.084431918,0.048228346
16489148,20180223,97.15625,4.10245893,0.555157292,0.229584562,228.7847222,6.972857292,2.207704861,2.171225811,0.071299583,0.049236519,0.042719052
16489148,20180224,96.43854167,4.097595072,0.543122917,0.251925221,229.9048611,7.78508929,2.183614583,2.457363266,0.075361354,0.056067422,0.049809552
16489148,20180225,96.35520833,3.997600056,0.610071875,0.206677145,229.8833333,8.616614281,2.134541667,2.143609299,0.063242188,0.040525937,0.049344375
16489148,20180226,95.16354167,5.454988539,0.581835417,0.234630018,228.9763889,7.955474933,2.135864583,2.119779515,0.06349526,0.048784089,0.056448854
16489148,20180227,94.31875,6.043321253,0.584647917,0.238633532,229.4177083,8.341271154,1.971934028,2.463752229,0.064014844,0.056023997,0.06104752
16489148,20180228,93.77708333,6.648033531,0.703507292,0.179051227,229.2045139,8.247593111,2.083673611,2.638292854,0.067529844,0.047840379,0.06557377
16489148,20180301,93.06875,6.658833614,0.594955208,0.224404812,229.2822917,8.36092509,1.942354167,2.406910357,0.068311094,0.058424599,0.058900954
16489148,20180302,96.88541667,4.265388297,0.620352083,0.237555779,230.0451389,8.770126297,1.935777778,2.403823319,0.062168542,0.052778014,0.061919505
16489148,20180303,97.678125,3.565786587,0.632319792,0.198461667,229.3302083,8.73874816,1.81615625,2.008432892,0.0558425,0.038978726,0.058869396
16489148,20180304,94.409375,9.796396852,0.631002083,0.23485372,229.7378472,8.719645258,2.553527778,2.856310064,0.079659896,0.067281763,0.057050907
16489148,20180305,98.24895833,2.410134626,0.616128125,0.236532127,229.6777778,9.334794859,1.805458333,2.296097757,0.060311615,0.051561598,0.064306358
16489148,20180306,98.95,1.439473283,0.626426042,0.190801621,228.2305556,7.898749706,1.592732639,1.984073068,0.049656198,0.044997595,0.06000822
16489148,20180307,98.83333333,2.07322548,0.59021875,0.234628233,228.1114583,8.140257509,2.204621528,2.427596562,0.0584125,0.045818692,0.0566787
16489148,20180308,97.90729167,5.219958588,0.73151875,0.214982141,228.7510417,7.940486028,1.953232639,2.289740156,0.0622,0.042670138,0.049407783
16489148,20180309,96.90833333,6.447280865,0.6942375,0.214774667,228.4850694,8.111781084,2.111427083,2.886830138,0.070858438,0.063285083,0.065975495
16489148,20180310,98.02916667,3.151749404,0.613310417,0.212455224,229.0767361,9.062923195,2.240392361,2.667918125,0.06988125,0.066211253,0.052582452
16489148,20180311,96.678125,5.423237101,0.669123958,0.228726877,228.2878472,8.788077361,2.054920139,2.725300593,0.068432969,0.066743125,0.074109721
16489148,20180312,97.07604167,4.487035603,0.687545833,0.237209333,227.6510417,8.008896895,2.081732639,3.182420876,0.065264583,0.059455152,0.065642011
16489148,20180313,97.03152174,4.356627369,0.739143478,0.200366244,227.2598592,7.95310693,2.214257143,2.922568184,0.076773207,0.06757426,0.082488739
